﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0AdjJ2SaOeb5bPJ67nDbsW","From the Ground Up","Dan + Shay","From The Ground Up","1","1","254293","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0OAsUPA8qPzP0Qmo5iMr54","Gonna Know We Were Here","Jason Aldean","Old Boots, New Dirt","1","14","224026","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:05BgC2247XGi8ySwBzOO0o","Heartbeat","Carrie Underwood","Storyteller","1","4","209920","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0dbzWSYpMcRtwjI1S7Pkql","Huntin', Fishin' And Lovin' Every Day","Luke Bryan","Kill The Lights (Deluxe)","1","12","278613","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:1HwAeValR9dJzAf8Erlv3s","Came Here to Forget","Blake Shelton","Came Here To Forget","1","1","220346","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:19PJf5HzeiVW0mdk82Swmn","H.O.L.Y.","Florida Georgia Line","H.O.L.Y.","1","1","196960","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0pgDGl7cwvwRPxWOlUcJie","I Met A Girl","William Michael Morgan","I Met A Girl","1","1","201306","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0mdJhwmNOO1YqzuSTX4RZo","Rock On","Tucker Beathard","Rock On","1","1","214546","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5Envb7eThv4yf0Fs4TZyQY","(This Ain’t No) Drunk Dial","A Thousand Horses","(This Ain’t No) Drunk Dial","1","1","210386","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4WRRCuJYRq7gUKiupxVH9W","Nobody To Blame","Chris Stapleton","Traveller","1","6","244146","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4PUd2AwQAWY05WWR5qxig9","Real Men Love Jesus","Michael Ray","Michael Ray","1","4","191080","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:1RLT391KHFFJwbDb7y3eyd","Better in Boots","Tyler Farr","Suffer in Peace","1","8","176093","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4heBMHhK2sGEINmK2v5mJW","Stone Cold Sober","Brantley Gilbert","Stone Cold Sober","1","1","230572","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6uHw1tIbsYjES6kT5NbI79","Shut Up And Fish","Maddie & Tae","Start Here","1","4","198492","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0a3KWFyJEaOBOGKjTGOoN8","Night's On Fire","David Nail","Night's On Fire","1","1","189506","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:62BK2vAyqW8TYWQJDM7tzS","Yup","Easton Corbin","About To Get Real","1","7","193279","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:1LKJJ4LsmUm7ibocmosUf1","Cold Beer Conversation","George Strait","Cold Beer Conversation","1","2","228000","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:3qtZwBkPpK2Q8fcYRHm4AX","It All Started with a Beer","Frankie Ballard","It All Started With A Beer","1","1","237800","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:2QtZvpEiGKqcwMsF1tUW7B","Hole In A Bottle","Canaan Smith","Bronco","1","4","156612","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:7kieCiVmj4StWHclc04u3M","Pain Killer","Little Big Town","Pain Killer","1","4","191600","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:1xT8auZdc8Rksi7RSGZoax","Running For You","Kip Moore","Wild Ones (Deluxe)","1","12","212720","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:69guyOwpeKji5OY8wMdsDI","My Church","Maren Morris","Maren Morris - EP","1","1","197946","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4vXOJ6kARZsxBlTCiNkTyp","Crazy Over Me","Dylan Scott","Crazy Over Me","1","1","200800","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0spUlzosnRQfp22j4wtHa6","High Class","Eric Paslay","High Class","1","1","187613","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6W9W8dSswA8KNegvl3W97V","Think of You","Chris Young, Cassadee Pope","I'm Comin' Over","1","3","218946","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4vXOJ6kARZsxBlTCiNkTyp","Crazy Over Me","Dylan Scott","Crazy Over Me","1","1","200800","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0spUlzosnRQfp22j4wtHa6","High Class","Eric Paslay","High Class","1","1","187613","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6W9W8dSswA8KNegvl3W97V","Think of You","Chris Young, Cassadee Pope","I'm Comin' Over","1","3","218946","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4vXOJ6kARZsxBlTCiNkTyp","Crazy Over Me","Dylan Scott","Crazy Over Me","1","1","200800","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0spUlzosnRQfp22j4wtHa6","High Class","Eric Paslay","High Class","1","1","187613","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6Drs4GNyWs9UzDz1sGNimN","Lovin' Lately","Big & Rich, Tim McGraw","Gravity","1","2","218600","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5bwemOTr8NAgjxTtLPzdJ7","Unlove You","Jennifer Nettles","Unlove You","1","1","233680","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:3yww2zhTK6xJuVGtn6oHNY","Power Of Positive Drinkin'","Chris Janson","Buy Me A Boat","1","2","210920","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:3Rkk851fZjIsglV2jbBPDd","Humble And Kind","Tim McGraw","Humble And Kind","1","1","257360","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:1zWZvrk13cL8Sl3VLeG57F","T-Shirt","Thomas Rhett","Tangled Up","1","7","227693","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6Drs4GNyWs9UzDz1sGNimN","Lovin' Lately","Big & Rich, Tim McGraw","Gravity","1","2","218600","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5bwemOTr8NAgjxTtLPzdJ7","Unlove You","Jennifer Nettles","Unlove You","1","1","233680","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:3yww2zhTK6xJuVGtn6oHNY","Power Of Positive Drinkin'","Chris Janson","Buy Me A Boat","1","2","210920","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:3Rkk851fZjIsglV2jbBPDd","Humble And Kind","Tim McGraw","Humble And Kind","1","1","257360","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:1zWZvrk13cL8Sl3VLeG57F","T-Shirt","Thomas Rhett","Tangled Up","1","7","227693","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6Drs4GNyWs9UzDz1sGNimN","Lovin' Lately","Big & Rich, Tim McGraw","Gravity","1","2","218600","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5bwemOTr8NAgjxTtLPzdJ7","Unlove You","Jennifer Nettles","Unlove You","1","1","233680","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:3yww2zhTK6xJuVGtn6oHNY","Power Of Positive Drinkin'","Chris Janson","Buy Me A Boat","1","2","210920","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4V1whwvK4LMHya60xDxuj8","T-Shirt","Thomas Rhett","T-Shirt","1","1","227186","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5WmsIPfAeBBOBatw8pGX5f","Livin' The Dream","Drake White","Livin' The Dream","1","1","189786","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:2JO7hWJoFVNA9NgI6o9pnA","The Driver","Charles Kelley, Dierks Bentley, Eric Paslay","The Driver","1","1","276880","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:3tBSdTfZuCzgA2PfQrqKpk","Noise","Kenny Chesney","Noise","1","1","206533","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6V3wTb4VVDWRw3YEDgc6Py","Used to Love You Sober","Kane Brown","Chapter 1 - EP","1","2","181680","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0CSmPps5ukOV2fcq16YRWm","Southern Boy (with Jason Aldean)","Jordan Rager, Jason Aldean","Southern Boy (with Jason Aldean)","1","1","229226","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0iA1unTbTbDOWUSlbwJ1pS","It Don't Hurt Like It Used To","Billy Currington","Summer Forever","1","7","184506","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5PNcJn4oFNvlRfrZBHfqWh","Castaway","Zac Brown Band","JEKYLL + HYDE","1","8","188053","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:1Wjk9qHVbxgOopOEP9SqLW","Sleep Without You","Brett Young","Brett Young EP","1","1","187813","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:7IRar8jTj26iBSeMzs2Fr8","I Know Somebody","LOCASH","I Love This Life","1","2","200773","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:7DYswEnZFL6SKaNLTxBf5b","Without a Fight","Brad Paisley, Demi Lovato","Without a Fight","1","1","234587","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5HJId22hZ2IvFnvNSy6ZbE","Different For Girls","Dierks Bentley, Elle King","Black","1","10","180360","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5fYkARYaO7UjcatFO3O0EH","Girl Next Door","Brandy Clark","Girl Next Door","1","1","232399","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:38gZVjeaeR3gcnCzziAxBm","Middle of a Memory","Cole Swindell","You Should Be Here","1","2","226306","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:7EAc6oJAIS1Q0D2H2pgVmh","Make You Mine","High Valley","Make You Mine","1","1","211198","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5jROdl6MhcmP3O7h2sVgtw","Parachute","Chris Stapleton","Traveller","1","4","253200","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0SzRkUx56ZhGn4k0g8X1Bw","If the Boot Fits","Granger Smith","Remington","1","4","170093","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5gCjmTlEe5mNfISTiD2t9R","A Little More Love","Jerrod Niemann, Lee Brice","A Little More Love","1","1","180826","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:1XazlqB4YAtvouCmJPWXlM","Wanna Be That Song","Brett Eldredge","Illinois","1","4","236226","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4sDSkmacergclAYN5zCnMj","80s Mercedes","Maren Morris","HERO","1","5","211767","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4DdF1l0DzBQy8YL2UVhPrU","Vacation","Thomas Rhett","Tangled Up","1","5","223253","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:2ZekuYUoEIBrUwHOY0gcgB","How I'll Always Be","Tim McGraw","Damn Country Music","1","3","213453","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:1YmT3bHeND3IQQ1WLH03jQ","Holdin' Her","Chris Janson","Buy Me A Boat","1","4","244546","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:13wYXGimJ5fANFu0y2pqG1","Wasted Time","Keith Urban","Ripcord","1","3","233826","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5CG9Ps5ynNjpKJHmwc95pa","Somewhere On A Beach","Dierks Bentley","Black","1","5","197120","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4S2adKIRCDXgZtCUJQvh6V","Wasn't That Drunk (with Carly Pearce) [Act 2]","Josh Abbott Band, Carly Pearce","Front Row Seat","1","4","223451","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:3JffB4CABj9lA0NC63kbCp","She's Got a Way With Words","Blake Shelton","If I'm Honest","1","2","190986","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:7px4t7HGiuMUvFkEOpZEwp","Song for Another Time","Old Dominion","Meat and Candy","1","9","191826","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:63lHuquEopEUiwPy6VLxlb","Vice","Miranda Lambert","Vice","1","1","239704","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:483beWfErq5MZAvC0fJ7cr","21 Summer","Brothers Osborne","Pawn Shop","1","2","214386","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4I5azUh7XiUcjFzAZUPfzX","Setting the World On Fire","Kenny Chesney, P!nk","Setting the World On Fire","1","1","220266","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6IyyyU9mw12dJsWquT1YR0","Move","Luke Bryan","Kill The Lights","1","7","227426","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4JjIIBNoho0V2gZjH4nEzR","Think A Little Less","Michael Ray","Michael Ray","1","7","176986","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:39iBnqMJUlA6aHbfLFEf7B","Seein' Red","Dustin Lynch","Seein' Red","1","1","194893","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:2cuGAe3C8BHJN57JASaS3P","May We All","Florida Georgia Line, Tim McGraw","May We All","1","1","226173","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:3ZrznpR5EIZXfLpXTeGq1o","Road Less Traveled","Lauren Alaina","Lauren Alaina","1","1","216866","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6wycnu8FWXsj68ig7BEot9","Blue Ain't Your Color","Keith Urban","Ripcord","1","7","230600","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5Ao3vArhHOJBFvr7DjxBki","Hometown Girl","Josh Turner","Hometown Girl","1","1","216186","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5qRRiqndqXaq2QBudIrkYU","Dirty Laundry","Carrie Underwood","Storyteller","1","2","204093","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:2vF0Y4Vmr3eh8kHDyGLVBS","Lipstick","Runaway June","Lipstick","1","1","180560","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0ipcmHor30Y8p6hCd8QUVq","Kill A Word","Eric Church","Mr. Misunderstood","1","7","199213","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0swP2oU1YIwdicBy3nfgvw","The Weekend","Brantley Gilbert","The Weekend","1","1","190493","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:2TbPBxkTqPh3s0jKsm05wI","There’s A Girl","Trent Harmon","There’s A Girl","1","1","215600","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4QbPy85DSlqGzOXdDaFYLN","Comeback Kid","The Band Perry","Comeback Kid","1","1","231426","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:2B8a2NDUrIGYzrb1JbhBdk","Outskirts of Heaven","Craig Campbell","Outskirts of Heaven","1","1","244266","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6z1frj1JhCZhgKzUZUNU31","Are You With Me","Easton Corbin","All Over The Road","1","7","220346","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0CexLaYHQrvcTZZb8Ra54e","Star Of The Show","Thomas Rhett","Star Of The Show","1","1","181200","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:1PB1crNoxv0Jezj0Y8LqO0","Today","Brad Paisley","Today","1","1","229345","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:5sjIhQzNljMVrDklI91ezp","A Guy With a Girl","Blake Shelton","If I'm Honest","1","8","189466","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:7f08qp3HROTkfrtNpiYGGo","Dirt On My Boots","Jon Pardi","California Sunrise","1","6","201893","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:2WaOQWSv0D1tZNxyLvnGAI","Yeah Boy","Kelsea Ballerini","The First Time","1","11","194413","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6EJMBO60yYTS5YOXTqPhka","Love Triangle","RaeLynn","Love Triangle","1","1","224533","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6PjIjfiTS6OMft5HXuW2PV","If I Told You","Darius Rucker","If I Told You","1","1","214506","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:0jMikeoKkkSOby4ofddqYs","Better Man","Little Big Town","Better Man","1","1","260933","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:4n0xztUAbHPUV8G3NQvF30","How Not To","Dan + Shay","Obsessed","1","5","192000","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6p5GuyEqQH5pv02ouEyogQ","My Girl","Dylan Scott","Dylan Scott","1","4","197640","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:2NXgkhKEd0d7eTeCgI7Nd4","Room to Breathe","Chase Bryant","Room to Breathe","1","1","179293","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:01d1xDpVNB2xQKlEA2ZTps","If He Ain't Gonna Love You","Jake Owen","American Love","1","8","214813","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:6VB64hpnpRNqukYsIX76uo","For Her","Chris Lane","Girl Problems","1","2","211226","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:3XxtBBMexPb3RRVHPzTgNR","Damn Drunk","Ronnie Dunn, Kix Brooks","Tattooed Heart","1","2","264466","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:2gYiCTytrSRtuaHP1Nac6u","Fast","Luke Bryan","Kill The Lights (Deluxe)","1","6","206213","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:7DEgL4rErTwjrsxLMlUVhf","Any Ol' Barstool","Jason Aldean","They Don't Know","1","12","203293","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:66hAuG73iyknIMW4icfEGg","We Should Be Friends","Miranda Lambert","The Weight of These Wings","1","5","170746","spotify:user:sjwheat","2017-05-14T23:44:17Z"
"spotify:track:081t95JRuDUrQYSS3h8iKk","Sober Saturday Night (feat. Vince Gill)","Chris Young, Vince Gill","I'm Comin' Over","1","8","194560","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:7aVgSjwudkZey7smIznis2","A Little More Summertime","Jason Aldean","A Little More Summertime","1","1","219373","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:2lFtnEmkIPm2ClN55e2chV","Black","Dierks Bentley","Black","1","1","211160","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:4gHDOASpAaGG9eitQZP1bQ","Hurricane","Luke Combs","This One's for You - EP","1","4","224293","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:3WWVDPjihd1VITBLF10nha","Forever Country","Artists Of Then, Now & Forever","Forever Country","1","1","242480","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:2dWgzqawzDkBL8QfZw92Ub","In Case You Didn't Know","Brett Young","Brett Young EP","1","4","224853","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:0YRh3xoG5MSSPrBeoMC0ZO","Thunder in the Rain","Kane Brown","Thunder in the Rain","1","1","164880","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:5Q2P43CJra0uRAogjHyJDK","Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge, Meghan Trainor","Glow","1","2","173560","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:7zVCrzzEJU7u24sbJPXA5W","What Ifs","Kane Brown, Lauren Alaina","Kane Brown","1","2","188253","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:6LcPSBPSYRTMG7brqZQ7aq","Everybody We Know Does","Chase Rice","Everybody We Know Does","1","1","221626","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:4VFE6ZNqa8jHAmbYICoAFg","God, Your Mama, And Me","Florida Georgia Line, Backstreet Boys","Dig Your Roots","1","11","183413","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:5aDK0TurEtiedVdT0a6k9a","Whiskey And You","Chris Stapleton","Traveller","1","5","236333","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:14ChgHQjxI7ad2ktr2gRs5","Outlaw In Me","Brantley Gilbert","Outlaw In Me","1","1","207186","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:6jbRqMtj2g7TZbVg80uatm","Woke Up in Nashville","Seth Ennis","Woke Up in Nashville","1","1","172859","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:34SQ0QfLSR316d8KL2zkuZ","With You I Am","Cody Johnson","Gotta Be Me","1","3","220893","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:355DF4qq7l3Lc6EnPF0b5j","Bar at the End of the World","Kenny Chesney","Cosmic Hallelujah","1","6","208813","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:0MCj53AsRW14o9QEIBSeZD","Yours If You Want It","Rascal Flatts","Yours If You Want It","1","1","208733","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:65ZIwIaz5KG8LkcYx1564C","Tried To Tell Ya","Brantley Gilbert","Tried To Tell Ya","1","1","221906","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:40UAL8woeLT1Z8bbOMYvhk","You Look Good","Lady Antebellum","You Look Good","1","1","183746","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:3n2A6l4UayVe3GGKCvfQWV","Somebody Else Will","Justin Moore","Kinda Don't Care","1","7","165173","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:0WyFpxYlBCgH1gMXd26OOr","Flatliner (feat. Dierks Bentley)","Cole Swindell, Dierks Bentley","You Should Be Here","1","1","177066","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:6gVyokYPc0JjvcEF5kBl1r","Roots","Parmalee","Roots","1","1","182693","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:3I7krC8kr0gFR7P6vInR1I","Do I Make You Wanna","Billy Currington","Summer Forever","1","9","234306","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:08wJ1B9yu9sPeoRa5fbpr3","It Ain't My Fault","Brothers Osborne","Pawn Shop","1","11","216800","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:3W29VxuZ2AZNkPPJwVmD3a","Back To God","Reba McEntire","Sing It Now: Songs Of Faith & Hope","1","17","289840","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:6OAQyfhyAHIDFDkXsCLkf2","You Could Be That Girl","Brantley Gilbert","The Devil Don't Sleep","1","4","228533","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:7mldq42yDuxiUNn08nvzHO","Body Like A Back Road","Sam Hunt","Body Like A Back Road","1","1","165386","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:31lhygAGEsvwcUvhakP6yY","My Old Man","Zac Brown Band","My Old Man","1","1","227222","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:5HqpTLBs9TbMPlUb5MMO60","Keep Your Eyes On Me","Tim McGraw, Faith Hill","Keep Your Eyes On Me","1","1","251013","spotify:user:sjwheat","2017-05-14T23:47:05Z"
"spotify:track:16DRIwIBIgZdAgpp0vLh5q","When I Pray For You","Dan + Shay","When I Pray For You","1","1","209173","spotify:user:sjwheat","2017-05-14T23:47:05Z"
